id,ItemCode,Description,Grade,PriceList,MegaCode
null,TJR02615,DNMM150408PX,CA5525,315,KKTJR02615
null,TJT02615,DNMM150408PX,CA5535,315,KKTJT02615
null,TBR02603,DNMM150412M,KPD001,4330,KKTBR02603
null,TBE00413,DNMM150412M,KPD010,4490,KKTBE00413
null,TAC02616,DNMM150412PX,CA525,300,KKTAC02616
null,TAD02616,DNMM150412PX,CA530,300,KKTAD02616
null,TJR02616,DNMM150412PX,CA5525,315,KKTJR02616
null,TAC02617,DNMM150416PX,CA525,300,KKTAC02617
null,TAD02617,DNMM150416PX,CA530,300,KKTAD02617
null,TAA02640,DNMM150608PX,CA510,400,KKTAA02640
null,TAB02640,DNMM150608PX,CA515,400,KKTAB02640
null,TAC02640,DNMM150608PX,CA525,400,KKTAC02640
null,TAD02640,DNMM150608PX,CA530,400,KKTAD02640
null,TJQ02640,DNMM150608PX,CA5515,415,KKTJQ02640
null,TJR02640,DNMM150608PX,CA5525,415,KKTJR02640
null,TAA02641,DNMM150612PX,CA510,400,KKTAA02641
null,TAB02641,DNMM150612PX,CA515,400,KKTAB02641
null,TAC02641,DNMM150612PX,CA525,400,KKTAC02641
null,TAD02641,DNMM150612PX,CA530,400,KKTAD02641
null,TJQ02641,DNMM150612PX,CA5515,415,KKTJQ02641
null,TJR02641,DNMM150612PX,CA5525,415,KKTJR02641
null,TJT02641,DNMM150612PX,CA5535,415,KKTJT02641
null,TAC02642,DNMM150616PX,CA525,400,KKTAC02642
null,TAD02642,DNMM150616PX,CA530,400,KKTAD02642
null,TJQ02642,DNMM150616PX,CA5515,415,KKTJQ02642
null,TJR02642,DNMM150616PX,CA5525,415,KKTJR02642
null,TJT02642,DNMM150616PX,CA5535,415,KKTJT02642
null,TJR62600,DNMP150604TK,CA5525,370,KKTJR62600
null,TJR62601,DNMP150608TK,CA5525,370,KKTJR62601
null,TJF60771,DNMP150608TK,PR905,380,KKTJF60771
null,TKT60771,DNMP150608TK,PR930,485,KKTKT60771
null,TJW03687,DNMU080302E-GK,PR1025,360,KKTJW03687
null,TKE03687,DNMU080302E-GK,PR1225,325,KKTKE03687
null,TKD03687,DNMU080302E-GK,PR1425,340,KKTKD03687
null,TLC03687,DNMU080302E-GK,PR1535,340,KKTLC03687
null,TJX03688,DNMU080304E-GK,PR1005,360,KKTJX03688
null,TJW03688,DNMU080304E-GK,PR1025,360,KKTJW03688
null,TKE03688,DNMU080304E-GK,PR1225,325,KKTKE03688
null,TKD03688,DNMU080304E-GK,PR1425,340,KKTKD03688
null,TLC03688,DNMU080304E-GK,PR1535,340,KKTLC03688
null,TKT00453,DPET0702003FR-USF,PR930,490,KKTKT00453
null,TKT00403,DPET0702003R-FSF,PR930,490,KKTKT00403
null,TJW04533,DPET0702005MFR-USF,PR1025,490,KKTJW04533
null,TJW04503,DPET0702005MR-FSF,PR1025,490,KKTJW04503
null,TKT00454,DPET070201FL-USF,PR930,490,KKTKT00454
null,TKT00455,DPET070201FR-USF,PR930,490,KKTKT00455
null,TJW04535,DPET070201MFR-USF,PR1025,490,KKTJW04535
null,TJW04505,DPET070201MR-FSF,PR1025,490,KKTJW04505
null,TKT00405,DPET070201R-FSF,PR930,490,KKTKT00405
null,TKT00456,DPET070202FL-USF,PR930,490,KKTKT00456
null,TSJ07526,DPET070202FL-USF,TN60,390,KKTSJ07526
null,TKT00457,DPET070202FR-USF,PR930,490,KKTKT00457
null,TSJ07527,DPET070202FR-USF,TN60,390,KKTSJ07527
null,TKT00406,DPET070202L-FSF,PR930,490,KKTKT00406
null,TSJ07456,DPET070202L-FSF,TN60,390,KKTSJ07456
null,TJW04537,DPET070202MFR-USF,PR1025,490,KKTJW04537
null,TJW04507,DPET070202ML-FSF,PR1025,490,KKTJW04507
null,TJW04506,DPET070202MR-FSF,PR1025,490,KKTJW04506
null,TKT00407,DPET070202R-FSF,PR930,490,KKTKT00407
null,TSJ07457,DPET070202R-FSF,TN60,390,KKTSJ07457
null,TKT00472,DPET11T3003FL-USF,PR930,595,KKTKT00472
null,TKT00473,DPET11T3003FR-USF,PR930,595,KKTKT00473
null,TKT00423,DPET11T3003R-FSF,PR930,595,KKTKT00423
null,TJW04543,DPET11T3005MFR-USF,PR1025,595,KKTJW04543
null,TJW04513,DPET11T3005MR-FSF,PR1025,595,KKTJW04513
null,TKT00474,DPET11T301FL-USF,PR930,595,KKTKT00474
null,TKT00475,DPET11T301FR-USF,PR930,595,KKTKT00475
null,TJW04545,DPET11T301MFR-USF,PR1025,595,KKTJW04545
null,TJW04515,DPET11T301MR-FSF,PR1025,595,KKTJW04515
null,TKT00425,DPET11T301R-FSF,PR930,595,KKTKT00425
null,TKT00476,DPET11T302FL-USF,PR930,595,KKTKT00476
null,TSJ07546,DPET11T302FL-USF,TN60,460,KKTSJ07546
null,TKT00477,DPET11T302FR-USF,PR930,595,KKTKT00477
null,TSJ07547,DPET11T302FR-USF,TN60,460,KKTSJ07547
null,TKT00426,DPET11T302L-FSF,PR930,595,KKTKT00426
null,TSJ07486,DPET11T302L-FSF,TN60,460,KKTSJ07486
null,TJW04547,DPET11T302MFR-USF,PR1025,595,KKTJW04547
null,TJW04517,DPET11T302MR-FSF,PR1025,595,KKTJW04517
null,TKT00427,DPET11T302R-FSF,PR930,595,KKTKT00427
null,TSJ07487,DPET11T302R-FSF,TN60,460,KKTSJ07487
null,TPC00805,DR0625-1250A,HOLDER,6910,KKTPC00805
null,TPC00806,DR0625-1250B,HOLDER,6910,KKTPC00806
null,TPC00807,DR0625-1250C,HOLDER,7820,KKTPC00807
null,TPC00808,DR1000-1875,HOLDER,9005,KKTPC00808
null,TPC00809,DR1250-2250,HOLDER,10130,KKTPC00809
null,TPC00810,DR1250-3125,HOLDER,10885,KKTPC00810
null,TPC00794,DR12CR-IN,,6005,KKTPC00794
null,TPC00793,DR12CR-OUT,,6005,KKTPC00793
null,TPC00815,DR16-32A,HOLDER,8010,KKTPC00815
null,TPC00820,DR16-32B,HOLDER,8010,KKTPC00820
null,TPC00816,DR16-38,HOLDER,8170,KKTPC00816
null,TPC00792,DR20CR-IN,PARTS,8625,KKTPC00792
null,TPC00791,DR20CR-OUT,PARTS,8625,KKTPC00791
null,TPC00817,DR22-46,HOLDER,9430,KKTPC00817
null,TPC00818,DR32-55,HOLDER,10130,KKTPC00818
null,TPC00819,DR40-80,HOLDER,10885,KKTPC00819
null,TKA04610,DS100,PR1210,895,KKTKA04610
null,TKC04610,DS100,PR1230,895,KKTKC04610
null,TJF04600,DS100,PR905,935,KKTJF04600
null,TKA04612,DS105,PR1210,895,KKTKA04612
null,TKC04612,DS105,PR1230,895,KKTKC04612
null,TKA04614,DS110,PR1210,895,KKTKA04614
null,TKC04614,DS110,PR1230,895,KKTKC04614
null,TJF04606,DS110,PR905,935,KKTJF04606
null,TKA04616,DS115,PR1210,895,KKTKA04616
null,TKC04616,DS115,PR1230,895,KKTKC04616
null,TJF04609,DS115,PR905,935,KKTJF04609
null,TKA04618,DS120,PR1210,895,KKTKA04618
null,TKC04618,DS120,PR1230,895,KKTKC04618
null,TJF04612,DS120,PR905,935,KKTJF04612
null,TPC00830,DS-42,,345,KKTPC00830
null,TPC00830,DS-42,,350,KKTPC00830
null,TPC00828,DS-44,PARTS,445,KKTPC00828
null,THC13251,DSBNL2020K-12,HOLDER,3800,KKTHC13251
null,THC13253,DSBNL2525M-12,HOLDER,4130,KKTHC13253
null,THC13250,DSBNR2020K-12,HOLDER,3800,KKTHC13250
null,THC13252,DSBNR2525M-12,HOLDER,4130,KKTHC13252
null,TPC00777,DT-10,PARTS,355,KKTPC00777
null,TPC00778,DT-15,PARTS,430,KKTPC00778
null,TPC00779,DT-20,PARTS,430,KKTPC00779
null,TPC00786,DT-25,PARTS,355,KKTPC00786
null,TPC00831,DT-32,PARTS,445,KKTPC00831
null,TPC00832,DT-42,,345,KKTPC00832
null,TPC00832,DT-42,,350,KKTPC00832
null,TPC00785,DT-7,PARTS,355,KKTPC00785
null,TPC00776,DT-8,PARTS,355,KKTPC00776
null,TPC60787,DT-9,PARTS,380,KKTPC60787
null,THC13261,DTGNL2020K-16,HOLDER,3800,KKTHC13261
null,THC13263,DTGNL2525M-16,HOLDER,4130,KKTHC13263
null,THC13260,DTGNR2020K-16,HOLDER,3800,KKTHC13260
null,THC13262,DTGNR2525M-16,HOLDER,4130,KKTHC13262
null,TPC00803,DTM-10,PARTS,380,KKTPC00803
null,TPC00782,DTM-15,PARTS,355,KKTPC00782
null,TPC00783,DTM-6,PARTS,355,KKTPC00783
null,TPC00802,DTM-7,PARTS,380,KKTPC00802
null,TPC00781,DTM-8,PARTS,355,KKTPC00781
null,TPC00787,DTP-15,PARTS,730,KKTPC00787
null,TPC00784,DTP-20,PARTS,730,KKTPC00784
null,TPC00804,DTP-9,PARTS,1250,KKTPC00804
null,TPC05534,DTPM-10,PARTS,295,KKTPC05534
null,TPC00796,DTPM-15,PARTS,320,KKTPC00796
null,TPC00795,DTPM-8,PARTS,320,KKTPC00795
null,TPC00833,DV-33,PARTS,445,KKTPC00833
null,THC13271,DVLNL2020K-16,HOLDER,3800,KKTHC13271
null,THC13273,DVLNL2525M-16,HOLDER,4130,KKTHC13273
null,THC13270,DVLNR2020K-16,HOLDER,3800,KKTHC13270
null,THC13272,DVLNR2525M-16,HOLDER,4130,KKTHC13272
null,THC13281,DVPNL2020K-16,HOLDER,4615,KKTHC13281
null,THC13283,DVPNL2525M-16,HOLDER,4865,KKTHC13283
null,THC13280,DVPNR2020K-16,HOLDER,4615,KKTHC13280
null,THC13282,DVPNR2525M-16,HOLDER,4865,KKTHC13282
null,THC13290,DVVNN2020K-16,HOLDER,3800,KKTHC13290
null,THC13291,DVVNN2525M-16,HOLDER,4130,KKTHC13291
null,TPC00829,DW-42,,345,KKTPC00829
null,TPC00829,DW-42,,350,KKTPC00829
null,TPC00827,DW-44,PARTS,470,KKTPC00827
null,THC13296,DWLNL2020K-08,HOLDER,3800,KKTHC13296
null,THC13298,DWLNL2525M-08,HOLDER,4130,KKTHC13298
null,THC13295,DWLNR2020K-08,HOLDER,3800,KKTHC13295
null,THC13297,DWLNR2525M-08,HOLDER,4130,KKTHC13297
null,TPC00801,DWN-42,,300,KKTPC00801
null,THC13643,E08L-SCLCL06-10A,HOLDER,10060,KKTHC13643
null,THC14566,E08L-SCLCL06-10AN,HOLDER,10060,KKTHC14566
null,THC13642,E08L-SCLCR06-10A,HOLDER,10060,KKTHC13642
null,THC13646,E08L-SCLCR06-10A-2/3,HOLDER,9100,KKTHC13646
null,THC14565,E08L-SCLCR06-10AN,HOLDER,10060,KKTHC14565
null,THC14567,E08L-SCLCR06-10AN2/3,HOLDER,9100,KKTHC14567
null,THC14271,E08L-STLPL08-10A,HOLDER,8670,KKTHC14271
null,THC14569,E08L-STLPL08-10AN,HOLDER,8670,KKTHC14569
null,THC13737,E08L-STLPL09-10A,HOLDER,8670,KKTHC13737
null,THC14571,E08L-STLPL09-10AN,HOLDER,8670,KKTHC14571
null,THC14270,E08L-STLPR08-10A,HOLDER,8670,KKTHC14270
null,THC14568,E08L-STLPR08-10AN,HOLDER,8670,KKTHC14568
null,THC13736,E08L-STLPR09-10A,HOLDER,8670,KKTHC13736
null,THC14570,E08L-STLPR09-10AN,HOLDER,8670,KKTHC14570
null,THC13787,E08L-SWUBL08-10A,HOLDER,8670,KKTHC13787
null,THC14573,E08L-SWUBL08-10AN,HOLDER,8670,KKTHC14573
null,THC13786,E08L-SWUBR08-10A,HOLDER,8670,KKTHC13786
null,THC14572,E08L-SWUBR08-10AN,HOLDER,8670,KKTHC14572
null,THC13649,E10N-SCLCL06-12A,HOLDER,10060,KKTHC13649
null,THC14575,E10N-SCLCL06-12AN,HOLDER,10060,KKTHC14575
null,THC13648,E10N-SCLCR06-12A,HOLDER,10060,KKTHC13648
null,THC13652,E10N-SCLCR06-12A-2/3,HOLDER,9550,KKTHC13652
null,THC14574,E10N-SCLCR06-12AN,HOLDER,10060,KKTHC14574
null,THC14576,E10N-SCLCR06-12AN2/3,HOLDER,9550,KKTHC14576
null,THC13678,E10N-SCLPL08-12A,HOLDER,10060,KKTHC13678
null,THC14578,E10N-SCLPL08-12AN,HOLDER,10060,KKTHC14578
null,THC13677,E10N-SCLPR08-12A,HOLDER,10060,KKTHC13677
null,THC13679,E10N-SCLPR08-12A-1/2,HOLDER,9055,KKTHC13679
null,THC13681,E10N-SCLPR08-12A-2/3,HOLDER,9550,KKTHC13681
null,THC14577,E10N-SCLPR08-12AN,HOLDER,10060,KKTHC14577
null,THC14579,E10N-SCLPR08-12AN1/2,HOLDER,9055,KKTHC14579
null,THC14580,E10N-SCLPR08-12AN2/3,HOLDER,9550,KKTHC14580
null,THC13903,E10N-SDQCL07-13A,HOLDER,11195,KKTHC13903
null,THC13902,E10N-SDQCR07-13A,HOLDER,11195,KKTHC13902
null,THC13904,E10N-SDQCR07-13A-2/3,HOLDER,10645,KKTHC13904
null,THC13871,E10N-SDUCL07-14A,HOLDER,11195,KKTHC13871
null,THC13870,E10N-SDUCR07-14A,HOLDER,11195,KKTHC13870
null,THC13872,E10N-SDUCR07-14A-2/3,HOLDER,10645,KKTHC13872
null,THC13930,E10N-SDZCR07-14A,HOLDER,11195,KKTHC13930
null,THC13739,E10N-STLPL09-12A,HOLDER,10060,KKTHC13739
null,THC14582,E10N-STLPL09-12AN,HOLDER,10060,KKTHC14582
null,THC13745,E10N-STLPL11-12A,HOLDER,10060,KKTHC13745
null,THC14586,E10N-STLPL11-12AN,HOLDER,10060,KKTHC14586
null,THC13738,E10N-STLPR09-12A,HOLDER,10060,KKTHC13738
null,THC13740,E10N-STLPR09-12A-1/2,HOLDER,9055,KKTHC13740
null,THC13742,E10N-STLPR09-12A-2/3,HOLDER,9550,KKTHC13742
null,THC14581,E10N-STLPR09-12AN,HOLDER,10060,KKTHC14581
null,THC14583,E10N-STLPR09-12AN1/2,HOLDER,9055,KKTHC14583
null,THC14584,E10N-STLPR09-12AN2/3,HOLDER,9550,KKTHC14584
null,THC13744,E10N-STLPR11-12A,HOLDER,10060,KKTHC13744
null,THC13746,E10N-STLPR11-12A-1/2,HOLDER,9055,KKTHC13746
null,THC13748,E10N-STLPR11-12A-2/3,HOLDER,9550,KKTHC13748
null,THC14585,E10N-STLPR11-12AN,HOLDER,10060,KKTHC14585
null,THC14587,E10N-STLPR11-12AN1/2,HOLDER,9055,KKTHC14587
null,THC14588,E10N-STLPR11-12AN2/3,HOLDER,9550,KKTHC14588
null,THC14200,E10N-SVPCR08-14A,HOLDER,12550,KKTHC14200
null,THC13789,E10N-SWUBL08-12A,HOLDER,10060,KKTHC13789
null,THC14590,E10N-SWUBL08-12AN,HOLDER,10060,KKTHC14590
null,THC13788,E10N-SWUBR08-12A,HOLDER,10060,KKTHC13788
null,THC13790,E10N-SWUBR08-12A-1/2,HOLDER,9055,KKTHC13790
null,THC13792,E10N-SWUBR08-12A-2/3,HOLDER,9550,KKTHC13792
null,THC14589,E10N-SWUBR08-12AN,HOLDER,10060,KKTHC14589
null,THC14591,E10N-SWUBR08-12AN1/2,HOLDER,9055,KKTHC14591
null,THC14592,E10N-SWUBR08-12AN2/3,HOLDER,9550,KKTHC14592
null,THC13655,E12Q-SCLCL06-14A,HOLDER,11195,KKTHC13655
null,THC13654,E12Q-SCLCR06-14A,HOLDER,11195,KKTHC13654
null,THC13658,E12Q-SCLCR06-14A-2/3,HOLDER,10625,KKTHC13658
null,THC13684,E12Q-SCLPL08-14A,HOLDER,11195,KKTHC13684
null,THC14261,E12Q-SCLPL09-16A,HOLDER,11195,KKTHC14261
null,THC13683,E12Q-SCLPR08-14A,HOLDER,11195,KKTHC13683
null,THC13685,E12Q-SCLPR08-14A-1/2,HOLDER,10090,KKTHC13685
null,THC13687,E12Q-SCLPR08-14A-2/3,HOLDER,10625,KKTHC13687
null,THC14260,E12Q-SCLPR09-16A,HOLDER,11195,KKTHC14260
null,THC14262,E12Q-SCLPR09-16A-1/2,HOLDER,10090,KKTHC14262
null,THC14263,E12Q-SCLPR09-16A-2/3,HOLDER,10625,KKTHC14263
null,THC13907,E12Q-SDQCL07-16A,HOLDER,12585,KKTHC13907
null,THC13906,E12Q-SDQCR07-16A,HOLDER,12585,KKTHC13906
null,THC13908,E12Q-SDQCR07-16A-2/3,HOLDER,13920,KKTHC13908
null,THC13875,E12Q-SDUCL07-16A,HOLDER,12585,KKTHC13875
null,THC13874,E12Q-SDUCR07-16A,HOLDER,12585,KKTHC13874
null,THC13876,E12Q-SDUCR07-16A-2/3,HOLDER,13920,KKTHC13876
null,THC13932,E12Q-SDZCR07-16A,HOLDER,12585,KKTHC13932
null,THC14273,E12Q-STLPL09-16A,HOLDER,11195,KKTHC14273
null,THC13751,E12Q-STLPL11-14A,HOLDER,11195,KKTHC13751
null,THC14272,E12Q-STLPR09-16A,HOLDER,11195,KKTHC14272
null,THC14275,E12Q-STLPR09-16A-1/2,HOLDER,10090,KKTHC14275
null,THC14274,E12Q-STLPR09-16A-2/3,HOLDER,10625,KKTHC14274
null,THC13750,E12Q-STLPR11-14A,HOLDER,11195,KKTHC13750
null,THC13752,E12Q-STLPR11-14A-1/2,HOLDER,10090,KKTHC13752
null,THC13754,E12Q-STLPR11-14A-2/3,HOLDER,10625,KKTHC13754
null,THC14202,E12Q-SVPBR11-18A,HOLDER,14165,KKTHC14202
null,THC14230,E12Q-SVUCR08-18A,HOLDER,15230,KKTHC14230
null,THC13795,E12Q-SWUPL11-14A,HOLDER,11195,KKTHC13795
null,THC13794,E12Q-SWUPR11-14A,HOLDER,11195,KKTHC13794
null,THC13796,E12Q-SWUPR11-14A-1/2,HOLDER,10090,KKTHC13796
null,THC13798,E12Q-SWUPR11-14A-2/3,HOLDER,10625,KKTHC13798
null,THC13661,E16X-SCLCL09-18A,HOLDER,15930,KKTHC13661
null,THC13660,E16X-SCLCR09-18A,HOLDER,15930,KKTHC13660
null,THC13664,E16X-SCLCR09-18A-2/3,HOLDER,15130,KKTHC13664
null,THC13690,E16X-SCLPL09-18A,HOLDER,15930,KKTHC13690
null,THC13689,E16X-SCLPR09-18A,HOLDER,15930,KKTHC13689
null,THC13691,E16X-SCLPR09-18A-1/2,HOLDER,14335,KKTHC13691
null,THC13693,E16X-SCLPR09-18A-2/3,HOLDER,15130,KKTHC13693
null,THC13911,E16X-SDQCL07-20A,HOLDER,17880,KKTHC13911
null,THC13910,E16X-SDQCR07-20A,HOLDER,17880,KKTHC13910
null,THC13912,E16X-SDQCR07-20A-2/3,HOLDER,19800,KKTHC13912
null,THC13879,E16X-SDUCL07-20A,HOLDER,17880,KKTHC13879
null,THC13883,E16X-SDUCL11-23A,HOLDER,17880,KKTHC13883
null,THC13878,E16X-SDUCR07-20A,HOLDER,17880,KKTHC13878
null,THC13880,E16X-SDUCR07-20A-2/3,HOLDER,19800,KKTHC13880
null,THC13882,E16X-SDUCR11-23A,HOLDER,17880,KKTHC13882
null,THC13884,E16X-SDUCR11-23A-2/3,HOLDER,19800,KKTHC13884
null,THC13934,E16X-SDZCR07-20A,HOLDER,17880,KKTHC13934
null,THC13936,E16X-SDZCR11-23A,HOLDER,17880,KKTHC13936
null,THC13757,E16X-STLPL11-18A,HOLDER,15930,KKTHC13757
null,THC13756,E16X-STLPR11-18A,HOLDER,15930,KKTHC13756
null,THC13758,E16X-STLPR11-18A-1/2,HOLDER,14335,KKTHC13758
null,THC13760,E16X-STLPR11-18A-2/3,HOLDER,15130,KKTHC13760
null,THC14204,E16X-SVPBR11-22A,HOLDER,20435,KKTHC14204
null,THC14232,E16X-SVUBR11-25A,HOLDER,21350,KKTHC14232
null,THC13801,E16X-SWUPL11-18A,HOLDER,15930,KKTHC13801
null,THC13807,E16X-SWUPL16-18A,HOLDER,15930,KKTHC13807
null,THC13800,E16X-SWUPR11-18A,HOLDER,15930,KKTHC13800
null,THC13802,E16X-SWUPR11-18A-1/2,HOLDER,14335,KKTHC13802
null,THC13804,E16X-SWUPR11-18A-2/3,HOLDER,15130,KKTHC13804
null,THC13806,E16X-SWUPR16-18A,HOLDER,15930,KKTHC13806
null,THC13808,E16X-SWUPR16-18A-1/2,HOLDER,14335,KKTHC13808
null,THC13810,E16X-SWUPR16-18A-2/3,HOLDER,15130,KKTHC13810
null,THC13667,E20S-SCLCL09-22A,HOLDER,24885,KKTHC13667
null,THC13666,E20S-SCLCR09-22A,HOLDER,24885,KKTHC13666
null,THC13670,E20S-SCLCR09-22A-2/3,HOLDER,23645,KKTHC13670
null,THC13696,E20S-SCLPL09-22A,HOLDER,24885,KKTHC13696
null,THC13695,E20S-SCLPR09-22A,HOLDER,24885,KKTHC13695
null,THC13697,E20S-SCLPR09-22A-1/2,HOLDER,22385,KKTHC13697
null,THC13699,E20S-SCLPR09-22A-2/3,HOLDER,23645,KKTHC13699
null,THC13915,E20S-SDQCL11-25A,HOLDER,27400,KKTHC13915
null,THC13914,E20S-SDQCR11-25A,HOLDER,27400,KKTHC13914
null,THC13916,E20S-SDQCR11-25A-2/3,HOLDER,26050,KKTHC13916
null,THC13887,E20S-SDUCL11-27A,HOLDER,27400,KKTHC13887
null,THC13886,E20S-SDUCR11-27A,HOLDER,27400,KKTHC13886
null,THC13888,E20S-SDUCR11-27A-2/3,HOLDER,26050,KKTHC13888
null,THC13938,E20S-SDZCR11-27A,HOLDER,27400,KKTHC13938
null,THC13763,E20S-STLPL11-22A,HOLDER,24885,KKTHC13763
null,THC14277,E20S-STLPL16-25A,HOLDER,24885,KKTHC14277
null,THC13762,E20S-STLPR11-22A,HOLDER,24885,KKTHC13762
null,THC13764,E20S-STLPR11-22A-1/2,HOLDER,22385,KKTHC13764
null,THC13766,E20S-STLPR11-22A-2/3,HOLDER,23645,KKTHC13766
null,THC14276,E20S-STLPR16-25A,HOLDER,24885,KKTHC14276
null,THC14279,E20S-STLPR16-25A-1/2,HOLDER,22385,KKTHC14279
null,THC14278,E20S-STLPR16-25A-2/3,HOLDER,23645,KKTHC14278
null,THC14206,E20S-SVPBR11-26A,HOLDER,31950,KKTHC14206
null,THC14234,E20S-SVUBR11-29A,HOLDER,32315,KKTHC14234
null,THC13813,E20S-SWUPL16-22A,HOLDER,24885,KKTHC13813
null,THC13812,E20S-SWUPR16-22A,HOLDER,24885,KKTHC13812
null,THC13814,E20S-SWUPR16-22A-1/2,HOLDER,22385,KKTHC13814
null,THC13816,E20S-SWUPR16-22A-2/3,HOLDER,23645,KKTHC13816
null,THC13672,E25T-SCLCL09-27A,HOLDER,45410,KKTHC13672
null,THC13671,E25T-SCLCR09-27A,HOLDER,45410,KKTHC13671
null,THC13675,E25T-SCLCR09-27A-2/3,HOLDER,43160,KKTHC13675
null,THC13702,E25T-SCLPL09-27A,HOLDER,45410,KKTHC13702
null,THC13701,E25T-SCLPR09-27A,HOLDER,45410,KKTHC13701
null,THC13703,E25T-SCLPR09-27A-2/3,HOLDER,43160,KKTHC13703
null,THC13919,E25T-SDQCL11-30A,HOLDER,45410,KKTHC13919
null,THC13918,E25T-SDQCR11-30A,HOLDER,45410,KKTHC13918
null,THC13920,E25T-SDQCR11-30A-2/3,HOLDER,43160,KKTHC13920
null,THC13891,E25T-SDUCL11-32A,HOLDER,45410,KKTHC13891
null,THC13890,E25T-SDUCR11-32A,HOLDER,45410,KKTHC13890
null,THC13892,E25T-SDUCR11-32A-2/3,HOLDER,43160,KKTHC13892
null,THC13769,E25T-STLPL16-27A,HOLDER,45410,KKTHC13769
null,THC13768,E25T-STLPR16-27A,HOLDER,45410,KKTHC13768
null,THC13772,E25T-STLPR16-27A-2/3,HOLDER,43160,KKTHC13772
null,THC14208,E25T-SVPBR16-31A,HOLDER,45410,KKTHC14208
null,THC14236,E25T-SVUBR16-34A,HOLDER,45410,KKTHC14236
null,THS00450,EB125R-16,HOLDER,52310,KKTHS00450
null,THS00460,EB160R-16,HOLDER,55135,KKTHS00460
null,THS00470,EB200R-16,HOLDER,57960,KKTHS00470
null,TCR00750,ENGN130704T02025,A65,395,KKTCR00750
null,TCV03002,ENGN130704T02025,PT600M,580,KKTCV03002
null,TCS00760,ENGN130708S01525,A66N,540,KKTCS00760
null,TCV03006,ENGN130708S02025,PT600M,580,KKTCV03006
null,TCR00760,ENGN130708T02025,A65,395,KKTCR00760
null,TCV03007,ENGN130708T02025,PT600M,580,KKTCV03007
null,TCS00770,ENGN130712S01525,A66N,540,KKTCS00770
null,TCV03011,ENGN130712S02025,PT600M,580,KKTCV03011
null,TCR00770,ENGN130712T02025,A65,395,KKTCR00770
null,TCV03012,ENGN130712T02025,PT600M,580,KKTCV03012
null,TCR00780,ENGN130716T02025,A65,395,KKTCR00780
null,TCV03017,ENGN130716T02025,PT600M,580,KKTCV03017
null,TCR00790,ENGN130720T02025,A65,395,KKTCR00790
null,TCV03022,ENGN130720T02025,PT600M,580,KKTCV03022
null,TCR00810,ENGN130730T02025,A65,395,KKTCR00810
null,TCV03032,ENGN130730T02025,PT600M,580,KKTCV03032
null,TPC00780,EP-602,PARTS,430,KKTPC00780
null,TKB03079,EZBR020017-005NB,PR1225,595,KKTKB03079
null,TKB03058,EZBR020017ST-005F,PR1225,595,KKTKB03058
null,TKB03037,EZBR020017ST-008H,PR1225,595,KKTKB03037
null,TKB03020,EZBR020020HP-005F,PR1225,915,KKTKB03020
null,TWJ03002,EZBR020020HP-008H,GW05  ,875,KKTWJ03002
null,TKB03002,EZBR020020HP-008H,PR1225,915,KKTKB03002
null,TKB03800,EZBR020020HP-008H-LT,PR1225,1095,KKTKB03800
null,TKB03080,EZBR025020-005NB,PR1225,595,KKTKB03080
null,TKB03059,EZBR025020ST-005F,PR1225,595,KKTKB03059
null,TKB03038,EZBR025020ST-008H,PR1225,595,KKTKB03038
null,TKB03060,EZBR025020ST-015F,PR1225,595,KKTKB03060
null,TKB03039,EZBR025020ST-015H,PR1225,595,KKTKB03039
null,TKB03021,EZBR025025HP-005F,PR1225,1000,KKTKB03021
null,TKB03004,EZBR025025HP-008H,PR1225,1000,KKTKB03004
null,TKB03802,EZBR025025HP-008H-LT,PR1225,1200,KKTKB03802
null,TKB03022,EZBR025025HP-015F,PR1225,1000,KKTKB03022
null,TKB03005,EZBR025025HP-015H,PR1225,1000,KKTKB03005
null,TKB03081,EZBR030025-005NB,PR1225,645,KKTKB03081
null,TKB03061,EZBR030025ST-005F,PR1225,645,KKTKB03061
null,TKB03040,EZBR030025ST-008H,PR1225,645,KKTKB03040
null,TKB03062,EZBR030025ST-015F,PR1225,645,KKTKB03062
null,TKB03041,EZBR030025ST-015H,PR1225,645,KKTKB03041
null,TBN30403,EZBR030030-003NB,KBN05M,3750,KKTBN30403
null,TKB03023,EZBR030030HP-005F,PR1225,1000,KKTKB03023
null,TWJ03006,EZBR030030HP-008H,GW05  ,960,KKTWJ03006
null,TKB03006,EZBR030030HP-008H,PR1225,1000,KKTKB03006
null,TKB03804,EZBR030030HP-008H-LT,PR1225,1200,KKTKB03804
null,TKB03024,EZBR030030HP-015F,PR1225,1000,KKTKB03024
null,TKB03007,EZBR030030HP-015H,PR1225,1000,KKTKB03007
null,TKB03082,EZBR035030-005NB,PR1225,645,KKTKB03082
null,TKB03063,EZBR035030ST-005F,PR1225,645,KKTKB03063
null,TKB03042,EZBR035030ST-008H,PR1225,645,KKTKB03042
null,TKB03064,EZBR035030ST-015F,PR1225,645,KKTKB03064
null,TKB03043,EZBR035030ST-015H,PR1225,645,KKTKB03043
null,TKB03025,EZBR035035HP-005F,PR1225,1090,KKTKB03025
null,TKB03008,EZBR035035HP-008H,PR1225,1090,KKTKB03008
null,TKB03806,EZBR035035HP-008H-LT,PR1225,1305,KKTKB03806
null,TKB03026,EZBR035035HP-015F,PR1225,1090,KKTKB03026
